"qid","wp_title","title","insee"
"Q1325554","fr:Richebourg (Haute-Marne)","Richebourg","52422"
"Q751931","fr:Rimaucourt","Rimaucourt","52423"
"Q1325709","fr:Rivières-le-Bois","Rivières-le-Bois","52424"
"Q1325536","fr:Rivière-les-Fosses","Rivière-les-Fosses","52425"
"Q1325571","fr:Rizaucourt-Buchey","Rizaucourt-Buchey","52426"
"Q1325663","fr:Rochefort-sur-la-Côte","Rochefort-sur-la-Côte","52428"
"Q1325516","fr:Roches-sur-Marne","Roches-sur-Marne","52429"
"Q1408478","fr:Rochetaillée (Haute-Marne)","Rochetaillée","52431"
"Q1330219","fr:Rolampont","Rolampont","52432"
"Q1331450","fr:Romain-sur-Meuse","Romain-sur-Meuse","52433"
"Q968776","fr:Rouécourt","Rouécourt","52436"
"Q783542","fr:Rouelles","Rouelles","52437"
"Q1331562","fr:Rougeux","Rougeux","52438"
"Q613886","fr:Rouvres-sur-Aube","Rouvres-sur-Aube","52439"
"Q1329186","fr:Rouvroy-sur-Marne","Rouvroy-sur-Marne","52440"
"Q1329526","fr:Rupt","Rupt","52442"
"Q587341","fr:Sailly (Haute-Marne)","Sailly","52443"
"Q374059","fr:Saint-Blin","Saint-Blin","52444"
"Q1329284","fr:Saint-Broingt-le-Bois","Saint-Broingt-le-Bois","52445"
"Q1437810","fr:Saint-Broingt-les-Fosses","Saint-Broingt-les-Fosses","52446"
"Q1330859","fr:Saint-Ciergues","Saint-Ciergues","52447"
"Q208310","fr:Saint-Dizier","Saint-Dizier","52448"
"Q978920","fr:Saints-Geosmes","Saints-Geosmes","52449"
"Q979007","fr:Saint-Loup-sur-Aujon","Saint-Loup-sur-Aujon","52450"
"Q691051","fr:Saint-Martin-lès-Langres","Saint-Martin-lès-Langres","52452"
"Q1331403","fr:Saint-Maurice (Haute-Marne)","Saint-Maurice","52453"
"Q1329161","fr:Saint-Thiébault","Saint-Thiébault","52455"
"Q967419","fr:Saint-Urbain-Maconcourt","Saint-Urbain-Maconcourt","52456"
"Q935524","fr:Saint-Vallier-sur-Marne","Saint-Vallier-sur-Marne","52457"
"Q1329442","fr:Sarcey (Haute-Marne)","Sarcey","52459"
"Q1115969","fr:Sarrey","Sarrey","52461"
"Q636349","fr:Saudron","Saudron","52463"
"Q1330836","fr:Saulles","Saulles","52464"
"Q3474223","fr:Saulxures (Haute-Marne)","Saulxures","52465"
"Q519240","fr:Savigny (Haute-Marne)","Savigny","52467"
"Q1157681","fr:Semilly","Semilly","52468"
"Q1331067","fr:Semoutiers-Montsaon","Semoutiers-Montsaon","52469"
"Q684316","fr:Serqueux (Haute-Marne)","Serqueux","52470"
"Q1330050","fr:Sexfontaines","Sexfontaines","52472"
"Q952812","fr:Signéville","Signéville","52473"
"Q1325737","fr:Silvarouvres","Silvarouvres","52474"
"Q1325426","fr:Sommancourt","Sommancourt","52475"
"Q1325501","fr:Sommerécourt","Sommerécourt","52476"
"Q1325526","fr:Sommevoire","Sommevoire","52479"
"Q955056","fr:Soncourt-sur-Marne","Soncourt-sur-Marne","52480"
"Q1325722","fr:Soulaucourt-sur-Mouzon","Soulaucourt-sur-Mouzon","52482"
"Q1322607","fr:Soyers","Soyers","52483"
"Q1325350","fr:Suzannecourt","Suzannecourt","52484"
"Q1325360","fr:Ternat (Haute-Marne)","Ternat","52486"
"Q1409191","fr:Thilleux","Thilleux","52487"
"Q1322603","fr:Thivet","Thivet","52488"
"Q585031","fr:Thol-lès-Millières","Thol-lès-Millières","52489"
"Q378808","fr:Thonnance-lès-Joinville","Thonnance-lès-Joinville","52490"
"Q1325330","fr:Thonnance-les-Moulins","Thonnance-les-Moulins","52491"
"Q671338","fr:Torcenay","Torcenay","52492"
"Q1377811","fr:Tornay (Haute-Marne)","Tornay","52493"
"Q1322579","fr:Treix","Treix","52494"
"Q614001","fr:Trémilly","Trémilly","52495"
"Q1325749","fr:Troisfontaines-la-Ville","Troisfontaines-la-Ville","52497"
"Q1325442","fr:Vaillant (Haute-Marne)","Vaillant","52499"
"Q1322594","fr:Valcourt (Haute-Marne)","Valcourt","52500"
"Q1322567","fr:Valleret","Valleret","52502"
"Q1325679","fr:Valleroy (Haute-Marne)","Valleroy","52503"
"Q1615680","fr:Varennes-sur-Amance","Varennes-sur-Amance","52504"
"Q507173","fr:Vaudrecourt","Vaudrecourt","52505"
"Q1325697","fr:Vaudrémont","Vaudrémont","52506"
"Q1325583","fr:Vauxbons","Vauxbons","52507"
"Q1325630","fr:Vaux-sur-Blaise","Vaux-sur-Blaise","52510"
"Q1325375","fr:Vaux-sur-Saint-Urbain","Vaux-sur-Saint-Urbain","52511"
"Q980501","fr:Vecqueville","Vecqueville","52512"
"Q1322370","fr:Velles (Haute-Marne)","Velles","52513"
"Q379104","fr:Verbiesles","Verbiesles","52514"
"Q1331544","fr:Verseilles-le-Bas","Verseilles-le-Bas","52515"
"Q1331711","fr:Verseilles-le-Haut","Verseilles-le-Haut","52516"
"Q964033","fr:Vesaignes-sous-Lafauche","Vesaignes-sous-Lafauche","52517"
"Q512069","fr:Vesaignes-sur-Marne","Vesaignes-sur-Marne","52518"
"Q1329556","fr:Vesvres-sous-Chalancey","Vesvres-sous-Chalancey","52519"
"Q1112846","fr:Vicq (Haute-Marne)","Vicq","52520"
"Q1329383","fr:Viéville","Viéville","52522"
"Q668014","fr:Vignes-la-Côte","Vignes-la-Côte","52523"
"Q829280","fr:Vignory","Vignory","52524"
"Q1329511","fr:Villars-en-Azois","Villars-en-Azois","52525"
"Q1330160","fr:Villars-Santenoge","Villars-Santenoge","52526"
"Q1329417","fr:Ville-en-Blaisois","Ville-en-Blaisois","52528"
"Q1331384","fr:Villegusien-le-Lac","Villegusien-le-Lac","52529"
"Q1329967","fr:Villiers-en-Lieu","Villiers-en-Lieu","52534"
"Q1331079","fr:Villiers-le-Sec (Haute-Marne)","Villiers-le-Sec","52535"
"Q1331665","fr:Villiers-lès-Aprey","Villiers-lès-Aprey","52536"
"Q1329365","fr:Villiers-sur-Suize","Villiers-sur-Suize","52538"
"Q1386909","fr:Violot","Violot","52539"
"Q1330111","fr:Vitry-en-Montagne","Vitry-en-Montagne","52540"
"Q1331620","fr:Vitry-lès-Nogent","Vitry-lès-Nogent","52541"
"Q1331494","fr:Vivey","Vivey","52542"
"Q1331633","fr:Voillecomte","Voillecomte","52543"
"Q601991","fr:Voisey","Voisey","52544"
"Q1329309","fr:Voisines (Haute-Marne)","Voisines","52545"
"Q1330191","fr:Voncourt","Voncourt","52546"
"Q1329471","fr:Vouécourt","Vouécourt","52547"
"Q1339256","fr:Vraincourt","Vraincourt","52548"
"Q1331799","fr:Vroncourt-la-Côte","Vroncourt-la-Côte","52549"
"Q728872","fr:Wassy","Wassy","52550"
"Q1060350","fr:Ahuillé","Ahuillé","53001"
"Q1060736","fr:Alexain","Alexain","53002"
"Q745022","fr:Ambrières-les-Vallées","Ambrières-les-Vallées","53003"
"Q1066339","fr:Ampoigné","Ampoigné","53004"
"Q615113","fr:Andouillé","Andouillé","53005"
"Q781543","fr:Argenton-Notre-Dame","Argenton-Notre-Dame","53006"
"Q646648","fr:Argentré (Mayenne)","Argentré","53007"
"Q595961","fr:Aron (Mayenne)","Aron","53008"
"Q1060881","fr:Arquenay","Arquenay","53009"
"Q674162","fr:Assé-le-Bérenger","Assé-le-Bérenger","53010"
"Q1060731","fr:Astillé","Astillé","53011"
"Q1066376","fr:Athée (Mayenne)","Athée","53012"
"Q675537","fr:Averton","Averton","53013"
"Q1066404","fr:Azé (Mayenne)","Azé","53014"
"Q1060383","fr:La Baconnière","La Baconnière","53015"
"Q774797","fr:Bais (Mayenne)","Bais","53016"
"Q1060374","fr:Ballée","Ballée","53017"
"Q1066471","fr:Ballots","Ballots","53018"
"Q1224006","fr:Bannes (Mayenne)","Bannes","53019"
"Q1060327","fr:La Bazoge-Montpinçon","La Bazoge-Montpinçon","53021"
"Q1171400","fr:La Bazouge-de-Chemeré","La Bazouge-de-Chemeré","53022"
"Q1066357","fr:La Bazouge-des-Alleux","La Bazouge-des-Alleux","53023"
"Q589840","fr:Bazougers","Bazougers","53025"
"Q741207","fr:Beaulieu-sur-Oudon","Beaulieu-sur-Oudon","53026"
"Q956105","fr:Beaumont-Pied-de-Bœuf (Mayenne)","Beaumont-Pied-de-Bœuf","53027"
"Q1060361","fr:Belgeard","Belgeard","53028"
"Q1171625","fr:Bierné","Bierné","53029"
"Q1066483","fr:Le Bignon-du-Maine","Le Bignon-du-Maine","53030"
"Q729379","fr:La Bigottière","La Bigottière","53031"
"Q738283","fr:Blandouet","Blandouet","53032"
"Q726743","fr:La Boissière (Mayenne)","La Boissière","53033"
"Q1390643","fr:Bonchamp-lès-Laval","Bonchamp-lès-Laval","53034"
"Q548949","fr:Bouchamps-lès-Craon","Bouchamps-lès-Craon","53035"
"Q476575","fr:Bouère","Bouère","53036"
"Q1060720","fr:Bouessay","Bouessay","53037"
"Q1060901","fr:Boulay-les-Ifs","Boulay-les-Ifs","53038"
"Q535885","fr:Le Bourgneuf-la-Forêt","Le Bourgneuf-la-Forêt","53039"
"Q1066451","fr:Bourgon","Bourgon","53040"
"Q1066421","fr:Brains-sur-les-Marches","Brains-sur-les-Marches","53041"
"Q1066293","fr:Brecé","Brecé","53042"
"Q625486","fr:Brée","Brée","53043"
"Q687788","fr:La Brûlatte","La Brûlatte","53045"
"Q1066443","fr:Le Buret","Le Buret","53046"
"Q614019","fr:Carelles","Carelles","53047"
"Q644513","fr:Chailland","Chailland","53048"
"Q1003651","fr:Châlons-du-Maine","Châlons-du-Maine","53049"
"Q523112","fr:Champéon","Champéon","53051"
"Q1066392","fr:Champfrémont","Champfrémont","53052"
"Q692735","fr:Champgenéteux","Champgenéteux","53053"
"Q1060889","fr:Changé (Mayenne)","Changé","53054"
"Q257626","fr:Chantrigné","Chantrigné","53055"
"Q672584","fr:La Chapelle-Anthenaise","La Chapelle-Anthenaise","53056"
"Q1060759","fr:La Chapelle-au-Riboul","La Chapelle-au-Riboul","53057"
"Q1106826","fr:La Chapelle-Craonnaise","La Chapelle-Craonnaise","53058"
"Q549067","fr:La Chapelle-Rainsouin","La Chapelle-Rainsouin","53059"
"Q738624","fr:Charchigné","Charchigné","53061"
"Q214580","fr:Château-Gontier","Château-Gontier","53062"
"Q1163694","fr:Châtelain (Mayenne)","Châtelain","53063"
"Q659874","fr:Châtillon-sur-Colmont","Châtillon-sur-Colmont","53064"
"Q1060859","fr:Châtres-la-Forêt","Châtres-la-Forêt","53065"
"Q658337","fr:Chemazé","Chemazé","53066"
"Q1171684","fr:Chémeré-le-Roi","Chémeré-le-Roi","53067"
"Q1060394","fr:Chérancé (Mayenne)","Chérancé","53068"
"Q1060339","fr:Chevaigné-du-Maine","Chevaigné-du-Maine","53069"
"Q1066502","fr:Colombiers-du-Plessis","Colombiers-du-Plessis","53071"
"Q667376","fr:Commer","Commer","53072"
"Q1069629","fr:Congrier","Congrier","53073"
"Q687442","fr:Contest","Contest","53074"
"Q1104020","fr:Cosmes","Cosmes","53075"
"Q691259","fr:Cossé-en-Champagne","Cossé-en-Champagne","53076"
"Q671503","fr:Cossé-le-Vivien","Cossé-le-Vivien","53077"
"Q547319","fr:Coudray (Mayenne)","Coudray","53078"
"Q667856","fr:Couesmes-Vaucé","Couesmes-Vaucé","53079"
"Q1104011","fr:Couptrain","Couptrain","53080"
"Q662796","fr:Courbeveille","Courbeveille","53082"
"Q536382","fr:Courcité","Courcité","53083"
"Q653894","fr:Craon (Mayenne)","Craon","53084"
"Q1066489","fr:Crennes-sur-Fraubée","Crennes-sur-Fraubée","53085"
"Q730107","fr:La Croixille","La Croixille","53086"
"Q1066386","fr:La Cropte","La Cropte","53087"
"Q1003645","fr:Cuillé","Cuillé","53088"
"Q764065","fr:Daon","Daon","53089"
"Q636603","fr:Denazé","Denazé","53090"
"Q1106654","fr:Désertines (Mayenne)","Désertines","53091"
"Q966433","fr:Deux-Évailles","Deux-Évailles","53092"
"Q1105910","fr:La Dorée","La Dorée","53093"
"Q1003637","fr:Entrammes (Mayenne)","Entrammes","53094"
"Q768861","fr:Épineux-le-Seguin","Épineux-le-Seguin","53095"
"Q838741","fr:Ernée","Ernée","53096"
"Q291575","fr:Évron","Évron","53097"
"Q1106821","fr:Fontaine-Couverte","Fontaine-Couverte","53098"
"Q375188","fr:Forcé","Forcé","53099"
"Q624158","fr:Fougerolles-du-Plessis","Fougerolles-du-Plessis","53100"
"Q378204","fr:Fromentières (Mayenne)","Fromentières","53101"
"Q1101749","fr:Gastines","Gastines","53102"
"Q589845","fr:Le Genest-Saint-Isle","Le Genest-Saint-Isle","53103"
"Q1101836","fr:Gennes-sur-Glaize","Gennes-sur-Glaize","53104"
"Q679356","fr:Gesnes","Gesnes","53105"
"Q545916","fr:Gesvres (Mayenne)","Gesvres","53106"
"Q744662","fr:Gorron","Gorron","53107"
"Q609098","fr:La Gravelle","La Gravelle","53108"
"Q775375","fr:Grazay","Grazay","53109"
"Q1171677","fr:Grez-en-Bouère","Grez-en-Bouère","53110"
"Q1101795","fr:La Haie-Traversaine","La Haie-Traversaine","53111"
"Q1106642","fr:Le Ham (Mayenne)","Le Ham","53112"
"Q1060868","fr:Hambers","Hambers","53113"
"Q1104032","fr:Hardanges","Hardanges","53114"
"Q1171382","fr:Hercé","Hercé","53115"
"Q680164","fr:Le Horps","Le Horps","53116"
"Q592137","fr:Houssay (Mayenne)","Houssay","53117"
"Q1104053","fr:Le Housseau-Brétignolles","Le Housseau-Brétignolles","53118"
"Q1103080","fr:L'Huisserie","L'Huisserie","53119"
"Q1101664","fr:Izé","Izé","53120"
"Q606751","fr:Javron-les-Chapelles","Javron-les-Chapelles","53121"
"Q1060319","fr:Jublains","Jublains","53122"
"Q1171469","fr:Juvigné","Juvigné","53123"
"Q682380","fr:Laigné","Laigné","53124"
"Q1101653","fr:Landivy","Landivy","53125"
"Q1101737","fr:Larchamp (Mayenne)","Larchamp","53126"
"Q1225535","fr:Lassay-les-Châteaux","Lassay-les-Châteaux","53127"
"Q1101826","fr:Laubrières","Laubrières","53128"
"Q1101778","fr:Launay-Villiers","Launay-Villiers","53129"
"Q184154","fr:Laval (Mayenne)","Laval","53130"
"Q764726","fr:Lesbois","Lesbois","53131"
"Q606004","fr:Levaré","Levaré","53132"
"Q648833","fr:Lignières-Orgères","Lignières-Orgères","53133"
"Q748887","fr:Livet (Mayenne)","Livet","53134"
"Q950076","fr:Livré-la-Touche","Livré-la-Touche","53135"
"Q1101765","fr:Loigné-sur-Mayenne","Loigné-sur-Mayenne","53136"
"Q21979924","fr:Loiron-Ruillé","Loiron-Ruillé","53137"
"Q949760","fr:Longuefuye","Longuefuye","53138"
"Q1101784","fr:Loupfougères","Loupfougères","53139"
"Q1101800","fr:Louverné","Louverné","53140"
"Q1101729","fr:Louvigné","Louvigné","53141"
"Q1101758","fr:Madré","Madré","53142"
"Q661785","fr:Maisoncelles-du-Maine","Maisoncelles-du-Maine","53143"
"Q595435","fr:Marcillé-la-Ville","Marcillé-la-Ville","53144"
"Q1105905","fr:Marigné-Peuton","Marigné-Peuton","53145"
"Q545598","fr:Martigné-sur-Mayenne","Martigné-sur-Mayenne","53146"
"Q213513","fr:Mayenne (commune)","Mayenne","53147"
"Q1225649","fr:Mée","Mée","53148"
"Q641188","fr:Ménil","Ménil","53150"
"Q1101813","fr:Méral","Méral","53151"
"Q662808","fr:Meslay-du-Maine","Meslay-du-Maine","53152"
"Q979552","fr:Mézangers","Mézangers","53153"
"Q521320","fr:Montaudin","Montaudin","53154"
"Q659638","fr:Montenay","Montenay","53155"
"Q1101681","fr:Montflours","Montflours","53156"
"Q1100679","fr:Montigné-le-Brillant","Montigné-le-Brillant","53157"
"Q548886","fr:Montjean (Mayenne)","Montjean","53158"
"Q661213","fr:Montourtier","Montourtier","53159"
"Q778146","fr:Montreuil-Poulay","Montreuil-Poulay","53160"
"Q833334","fr:Montsûrs","Montsûrs","53161"
"Q736949","fr:Moulay (Mayenne)","Moulay","53162"
"Q1100692","fr:Neau","Neau","53163"
"Q1100272","fr:Neuilly-le-Vendin","Neuilly-le-Vendin","53164"
"Q635275","fr:Niafles","Niafles","53165"
"Q1060681","fr:Nuillé-sur-Vicoin","Nuillé-sur-Vicoin","53168"
"Q662756","fr:Olivet (Mayenne)","Olivet","53169"
"Q1171332","fr:Oisseau","Oisseau","53170"
"Q1101762","fr:Origné","Origné","53172"
"Q781154","fr:La Pallu","La Pallu","53173"
"Q1101671","fr:Parigné-sur-Braye","Parigné-sur-Braye","53174"
"Q1100674","fr:Parné-sur-Roc","Parné-sur-Roc","53175"
"Q1100663","fr:Le Pas (Mayenne)","Le Pas","53176"
"Q947756","fr:La Pellerine (Mayenne)","La Pellerine","53177"
"Q601559","fr:Peuton","Peuton","53178"
"Q535663","fr:Placé","Placé","53179"
"Q533342","fr:Pommerieux","Pommerieux","53180"
"Q568332","fr:Pontmain","Pontmain","53181"
"Q742451","fr:Port-Brillet","Port-Brillet","53182"
"Q816789","fr:Préaux (Mayenne)","Préaux","53184"
"Q21979925","fr:Pré-en-Pail-Saint-Samson","Pré-en-Pail-Saint-Samson","53185"
"Q656927","fr:Quelaines-Saint-Gault","Quelaines-Saint-Gault","53186"
"Q1100267","fr:Ravigny","Ravigny","53187"
"Q117804","fr:Renazé","Renazé","53188"
"Q764855","fr:Rennes-en-Grenouilles","Rennes-en-Grenouilles","53189"
"Q1101726","fr:Le Ribay","Le Ribay","53190"
"Q547098","fr:La Roë","La Roë","53191"
"Q775620","fr:La Rouaudière","La Rouaudière","53192"
"Q1101689","fr:Ruillé-Froid-Fonds","Ruillé-Froid-Fonds","53193"
"Q1100185","fr:Sacé","Sacé","53195"
"Q1100124","fr:Saint-Aignan-de-Couptrain","Saint-Aignan-de-Couptrain","53196"
"Q642749","fr:Saint-Aignan-sur-Roë","Saint-Aignan-sur-Roë","53197"
"Q731731","fr:Saint-Aubin-du-Désert","Saint-Aubin-du-Désert","53198"
"Q1101807","fr:Saint-Aubin-Fosse-Louvain","Saint-Aubin-Fosse-Louvain","53199"
"Q1100122","fr:Saint-Baudelle","Saint-Baudelle","53200"
"Q668446","fr:Saint-Berthevin (Mayenne)","Saint-Berthevin","53201"
"Q1171389","fr:Saint-Berthevin-la-Tannière","Saint-Berthevin-la-Tannière","53202"
"Q774013","fr:Saint-Brice (Mayenne)","Saint-Brice","53203"
"Q1100733","fr:Saint-Calais-du-Désert","Saint-Calais-du-Désert","53204"
"Q746712","fr:Saint-Céneré","Saint-Céneré","53205"
"Q771099","fr:Saint-Charles-la-Forêt","Saint-Charles-la-Forêt","53206"
"Q1100712","fr:Saint-Christophe-du-Luat","Saint-Christophe-du-Luat","53207"
"Q1100166","fr:Saint-Cyr-en-Pail","Saint-Cyr-en-Pail","53208"
"Q1100722","fr:Saint-Cyr-le-Gravelais","Saint-Cyr-le-Gravelais","53209"
"Q1100702","fr:Saint-Denis-d'Anjou","Saint-Denis-d'Anjou","53210"
"Q1100293","fr:Saint-Denis-de-Gastines","Saint-Denis-de-Gastines","53211"
"Q641637","fr:Saint-Denis-du-Maine","Saint-Denis-du-Maine","53212"
"Q1100160","fr:Saint-Ellier-du-Maine","Saint-Ellier-du-Maine","53213"
"Q545530","fr:Saint-Erblon (Mayenne)","Saint-Erblon","53214"
"Q651723","fr:Saint-Fort","Saint-Fort","53215"
"Q654570","fr:Saint-Fraimbault-de-Prières","Saint-Fraimbault-de-Prières","53216"
"Q751881","fr:Sainte-Gemmes-le-Robert","Sainte-Gemmes-le-Robert","53218"
"Q669154","fr:Saint-Georges-Buttavent","Saint-Georges-Buttavent","53219"
"Q777678","fr:Saint-Georges-le-Fléchard","Saint-Georges-le-Fléchard","53220"
"Q542432","fr:Saint-Georges-sur-Erve","Saint-Georges-sur-Erve","53221"
"Q1100296","fr:Saint-Germain-d'Anxure","Saint-Germain-d'Anxure","53222"
"Q751450","fr:Saint-Germain-de-Coulamer","Saint-Germain-de-Coulamer","53223"
"Q662822","fr:Saint-Germain-le-Fouilloux","Saint-Germain-le-Fouilloux","53224"
"Q663413","fr:Saint-Germain-le-Guillaume","Saint-Germain-le-Guillaume","53225"
"Q1101744","fr:Saint-Hilaire-du-Maine","Saint-Hilaire-du-Maine","53226"
"Q1100137","fr:Saint-Jean-sur-Erve","Saint-Jean-sur-Erve","53228"
"Q1100746","fr:Saint-Jean-sur-Mayenne","Saint-Jean-sur-Mayenne","53229"
"Q1171411","fr:Saint-Julien-du-Terroux","Saint-Julien-du-Terroux","53230"
"Q1101820","fr:Saint-Laurent-des-Mortiers","Saint-Laurent-des-Mortiers","53231"
"Q1100283","fr:Saint-Léger (Mayenne)","Saint-Léger","53232"
"Q522778","fr:Saint-Loup-du-Dorat","Saint-Loup-du-Dorat","53233"
"Q1101658","fr:Saint-Loup-du-Gast","Saint-Loup-du-Gast","53234"
"Q761935","fr:Sainte-Marie-du-Bois (Mayenne)","Sainte-Marie-du-Bois","53235"
"Q957960","fr:Saint-Mars-du-Désert (Mayenne)","Saint-Mars-du-Désert","53236"
"Q1100505","fr:Saint-Mars-sur-Colmont","Saint-Mars-sur-Colmont","53237"
"Q684519","fr:Saint-Mars-sur-la-Futaie","Saint-Mars-sur-la-Futaie","53238"
"Q751107","fr:Saint-Martin-de-Connée","Saint-Martin-de-Connée","53239"
"Q1101773","fr:Saint-Martin-du-Limet","Saint-Martin-du-Limet","53240"
"Q542370","fr:Saint-Michel-de-Feins","Saint-Michel-de-Feins","53241"
"Q1100157","fr:Saint-Michel-de-la-Roë","Saint-Michel-de-la-Roë","53242"
"Q1100193","fr:Saint-Ouën-des-Toits","Saint-Ouën-des-Toits","53243"
"Q942114","fr:Saint-Ouën-des-Vallons","Saint-Ouën-des-Vallons","53244"
"Q926396","fr:Saint-Pierre-des-Landes","Saint-Pierre-des-Landes","53245"
"Q1101829","fr:Saint-Pierre-des-Nids","Saint-Pierre-des-Nids","53246"
"Q544967","fr:Saint-Pierre-la-Cour","Saint-Pierre-la-Cour","53247"
"Q541869","fr:Saint-Pierre-sur-Erve","Saint-Pierre-sur-Erve","53248"
"Q1100726","fr:Saint-Pierre-sur-Orthe","Saint-Pierre-sur-Orthe","53249"
"Q1100738","fr:Saint-Poix","Saint-Poix","53250"
"Q680951","fr:Saint-Quentin-les-Anges","Saint-Quentin-les-Anges","53251"
"Q1106647","fr:Saint-Saturnin-du-Limet","Saint-Saturnin-du-Limet","53253"
"Q634643","fr:Saint-Sulpice (Mayenne)","Saint-Sulpice","53254"
"Q21619549","fr:Sainte-Suzanne-et-Chammes","Sainte-Suzanne-et-Chammes","53255"
"Q1099940","fr:Saint-Thomas-de-Courceriers","Saint-Thomas-de-Courceriers","53256"
"Q1100174","fr:Saulges","Saulges","53257"
"Q1223001","fr:La Selle-Craonnaise","La Selle-Craonnaise","53258"
"Q761890","fr:Senonnes","Senonnes","53259"
"Q733666","fr:Simplé","Simplé","53260"
"Q773660","fr:Soucé","Soucé","53261"
"Q640459","fr:Soulgé-sur-Ouette","Soulgé-sur-Ouette","53262"
"Q1100496","fr:Thubœuf (Mayenne)","Thubœuf","53263"
"Q661766","fr:Thorigné-en-Charnie","Thorigné-en-Charnie","53264"
"Q531993","fr:Torcé-Viviers-en-Charnie","Torcé-Viviers-en-Charnie","53265"
"Q1100103","fr:Trans (Mayenne)","Trans","53266"
"Q1100199","fr:Vaiges","Vaiges","53267"
"Q646073","fr:Vautorte","Vautorte","53269"
"Q1101753","fr:Vieuvy","Vieuvy","53270"
"Q753789","fr:Villaines-la-Juhel","Villaines-la-Juhel","53271"
"Q521961","fr:Villepail","Villepail","53272"
"Q1100112","fr:Villiers-Charlemagne","Villiers-Charlemagne","53273"
"Q535438","fr:Vimarcé","Vimarcé","53274"
"Q1100144","fr:Voutré","Voutré","53276"
"Q269866","fr:Abaucourt","Abaucourt","54001"
"Q1087158","fr:Abbéville-lès-Conflans","Abbéville-lès-Conflans","54002"
"Q668451","fr:Aboncourt (Meurthe-et-Moselle)","Aboncourt","54003"
"Q997323","fr:Affléville","Affléville","54004"
"Q997311","fr:Affracourt","Affracourt","54005"
"Q287413","fr:Agincourt","Agincourt","54006"
"Q1087177","fr:Aingeray","Aingeray","54007"
